"drug_id";"drug_id_EKP";"direct";"Disease.or.Syndrome";"Pathologic.Function";"Finding";"Cell";"Cell.Component";"Organism.Function";"Body.Part..Organ..or.Organ.Component";"Sign.or.Symptom";"Mental.or.Behavioral.Dysfunction";"Chemical.Viewed.Structurally";"Organic.Chemical";"Pharmacologic.Substance";"Neuroreactive.Substance.or.Biogenic.Amine";"Gene.or.Genome";"Cell.Function";"Amino.Acid..Peptide..or.Protein";"Lipid";"Biologically.Active.Substance";"Receptor";"Inorganic.Chemical";"Hormone";"Patient.or.Disabled.Group";"Age.Group";"Human";"Population.Group";"Chemical.Viewed.Functionally";"Therapeutic.or.Preventive.Procedure";"Animal";"Mammal";"Professional.or.Occupational.Group";"Body.Substance";"Steroid";"Mental.Process";"Species";"Group";"Health.Care.Activity";"Laboratory.Procedure";"Diagnostic.Procedure";"Occupational.Activity";"Molecular.Function";"Genetic.Function";"Organism.Attribute";"Organ.or.Tissue.Function";"Antibiotic";"Enzyme";"Nucleic.Acid..Nucleoside..or.Nucleotide";"Immunologic.Factor";"Indicator..Reagent..or.Diagnostic.Aid";"Cell.or.Molecular.Dysfunction";"Physiologic.Function";"Injury.or.Poisoning";"Qualitative.Concept";"Laboratory.or.Test.Result";"Medical.Device";"Biologic.Function";"Congenital.Abnormality";"Neoplastic.Process";"Vitamin";"Nucleotide.Sequence";"Body.System";"Tissue";"Acquired.Abnormality";"Natural.Phenomenon.or.Process";"Activity";"Carbohydrate";"Anatomical.Abnormality";"Hazardous.or.Poisonous.Substance";"Functional.Concept";"Experimental.Model.of.Disease";"Element..Ion..or.Isotope";"Clinical.Attribute";"Bacterium";"Family.Group";"Plant";"Organism";"Fungus";"Food";"Individual.Behavior";"Eicosanoid";"Biomedical.or.Dental.Material";"Clinical.Drug";"Substance";"Temporal.Concept";"Chemical";"Organophosphorus.Compound";"Quantitative.Concept";"Research.Activity";"Manufactured.Object";"Molecular.Biology.Research.Technique";"Phenomenon.or.Process";"Body.Location.or.Region";"Embryonic.Structure";"Environmental.Effect.of.Humans";"Virus";"Idea.or.Concept";"Research.Device";"Molecular.Sequence";"Eukaryote";"Intellectual.Product";"Vertebrate";"Archaeon";"Fish";"Human.caused.Phenomenon.or.Process";"Social.Behavior";"Spatial.Concept";"Daily.or.Recreational.Activity";"Fully.Formed.Anatomical.Structure";"Classification";"Bird";"Body.Space.or.Junction";"Amphibian";"Educational.Activity";"Biomedical.Occupation.or.Discipline";"Reptile";"Anatomical.Structure";"Occupation.or.Discipline";"Amino.Acid.Sequence";"Disorders";"Anatomy";"Physiology";"Chemicals...Drugs";"Genes...Molecular.Sequences";"Living.Beings";"Procedures";"Activities...Behaviors";"Concepts...Ideas";"Phenomena";"Devices";"Objects";"Occupations";"disease_id";"disease_id_EKP";"Status"
"DB00397";"924838";"TRUE";11;3;12;0;0;0;2;4;2;10;13;20;2;1;0;1;0;0;0;0;1;2;2;2;5;0;7;2;4;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;4;0;22;1;20;8;0;0;0;0;0;0;"C0018621";"347836";"Approved"
"DB00397";"924838";"FALSE";8;1;7;0;0;0;2;6;0;6;7;11;0;0;0;1;0;0;0;0;0;1;2;2;4;0;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;11;0;9;5;0;0;0;0;0;0;"C1260880";"2870553";"Approved"
"DB00397";"924838";"TRUE";10;5;14;0;0;1;1;6;1;6;13;23;0;2;0;0;0;0;0;0;0;2;2;2;5;1;5;0;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;1;24;2;16;5;0;0;0;0;0;0;"C0009443";"1316622";"Approved"
"DB00397";"924838";"FALSE";9;1;10;0;0;0;2;6;0;7;9;10;1;0;0;0;0;1;0;0;0;1;2;2;4;0;4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;11;0;10;4;0;0;0;0;0;0;"C0037383";"2189440";"Approved"
"DB00397";"924838";"FALSE";4;2;5;0;0;0;2;1;0;5;5;12;0;0;0;0;0;1;0;0;1;2;2;2;4;0;4;2;5;1;0;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;13;0;18;6;0;0;0;0;0;0;"C0009766";"2334966";"Approved"
"DB00397";"924838";"FALSE";1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;"C0037195";"5521371";"Approved"
"DB00397";"924838";"TRUE";13;6;16;0;0;1;1;4;3;14;12;23;1;3;0;3;0;2;0;0;0;2;2;2;4;0;7;1;5;2;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;3;2;27;3;20;8;0;0;0;0;0;0;"C0035455";"1142655";"Approved"
"DB00398";"977296";"TRUE";36;17;80;15;3;4;12;2;2;63;47;79;1;140;19;128;3;57;17;3;5;5;3;2;10;3;48;3;8;3;2;3;0;2;1;2;4;4;0;8;3;2;4;4;44;7;28;1;5;1;1;1;0;0;1;1;112;4;2;0;6;0;0;0;1;0;3;1;4;2;0;0;0;0;1;0;0;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;36;35;219;141;36;56;0;2;1;0;0;0;"C0007134";"102688";"Approved"
"DB00398";"977296";"TRUE";50;21;87;28;6;5;14;4;2;84;76;119;2;201;23;171;6;82;22;10;7;5;3;2;10;3;54;3;11;2;5;5;0;2;1;2;6;4;0;9;3;2;8;5;65;14;34;6;5;1;4;1;0;0;1;1;101;4;2;0;6;0;2;0;4;1;5;1;6;5;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;57;45;315;202;38;64;0;3;4;0;0;0;"C2239176";"248305";"Approved"
"DB00398";"977296";"FALSE";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"C3163939";"1600898";"Approved"
"DB00399";"1169099";"TRUE";65;28;57;10;2;4;20;10;0;42;35;75;0;123;8;48;2;24;4;8;10;4;7;2;9;3;37;3;9;3;0;15;0;1;1;9;2;2;1;8;3;1;15;0;15;2;10;1;1;2;14;2;0;2;0;3;29;3;0;0;8;0;0;0;0;0;2;0;1;3;1;0;1;0;0;0;0;1;0;2;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;38;37;136;123;39;48;2;2;0;2;0;0;"C0029456";"267197";"Approved"
"DB00399";"1169099";"TRUE";7;2;12;2;0;1;1;1;0;8;5;12;0;7;0;10;0;6;0;1;3;2;1;2;2;2;3;3;3;0;0;1;0;1;0;0;1;0;1;0;0;0;2;0;1;2;4;0;0;0;0;0;0;0;0;0;14;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;4;3;27;7;14;4;1;0;0;0;0;0;"C0149911";"3680419";"Approved"
"DB00399";"1169099";"TRUE";19;9;28;3;1;0;10;6;0;15;8;17;0;14;1;20;0;13;1;3;3;2;3;2;6;3;14;0;0;2;0;2;0;0;1;5;1;2;1;2;0;0;5;0;2;2;7;1;0;0;3;2;0;2;0;2;14;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;16;8;44;14;17;20;1;2;1;2;0;0;"C0029401";"500828";"Approved"
"DB00400";"2337480";"TRUE";13;0;0;0;1;0;2;0;0;6;7;9;0;0;0;0;1;0;0;0;0;1;3;1;0;0;6;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;0;12;0;15;6;0;0;0;0;0;0;"C0040252";"3733645";"Approved"
"DB00400";"2337480";"TRUE";10;0;1;0;0;0;0;1;0;4;6;8;0;0;0;0;1;0;0;0;0;1;1;1;1;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;10;0;6;4;0;0;0;0;0;0;"C1384589";"3695514";"Approved"
"DB00400";"2337480";"TRUE";19;1;7;0;0;0;1;1;0;6;10;8;0;0;0;0;0;0;0;1;0;1;3;1;1;0;8;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;0;16;0;17;8;0;0;0;0;0;0;"C0040250";"2690886";"Approved"
"DB00400";"2337480";"TRUE";25;3;9;1;1;1;1;2;0;10;15;13;0;0;0;3;1;1;0;0;0;1;2;1;1;0;11;1;4;1;0;0;0;6;0;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;18;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;2;1;21;0;31;12;0;1;0;0;0;0;"C0040261";"282588";"Approved"
"DB00400";"2337480";"FALSE";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;"C2349994";"6236469";"Approved"
"DB00400";"2337480";"TRUE";14;1;7;0;0;0;1;1;0;6;10;7;0;0;0;0;0;0;0;0;0;1;2;1;1;0;8;1;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;0;14;0;17;8;0;0;0;0;0;0;"C0040259";"830301";"Approved"
"DB00401";"3815475";"TRUE";42;25;64;8;5;1;23;15;4;75;53;102;8;16;7;36;2;26;3;7;8;1;1;1;2;1;11;1;12;1;2;17;0;2;1;3;4;4;0;5;1;1;19;0;13;3;2;3;0;6;3;1;0;0;0;1;0;1;0;0;7;1;2;4;15;1;2;0;0;8;3;0;0;1;0;0;0;0;4;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;43;41;152;16;21;22;4;4;2;0;0;0;"C0020538";"2066621";"Approved"
"DB00402";"1227454";"TRUE";8;0;7;0;0;1;2;5;4;4;4;10;1;1;0;2;0;0;0;0;0;2;3;2;3;0;6;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;2;11;1;11;7;1;0;0;0;0;0;"C0917801";"1140370";"Approved"
"DB00404";"3791056";"TRUE";1;0;6;0;0;0;0;2;5;46;34;51;7;6;0;26;0;10;10;1;12;0;0;0;0;0;0;0;17;0;0;6;1;3;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;72;6;17;0;0;0;0;0;0;0;"C0003467";"1367915";"Approved"
"DB00404";"3791056";"TRUE";8;1;12;0;0;0;0;2;19;14;13;20;2;1;0;3;0;2;0;0;2;6;3;1;7;1;4;2;4;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;25;1;27;4;0;0;0;0;0;0;"C0338908";"3693064";"Approved"
"DB00404";"3791056";"TRUE";11;3;19;2;4;1;8;7;29;39;40;55;5;2;0;9;2;1;5;0;4;6;4;2;9;1;9;3;8;4;1;3;0;2;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;14;1;70;2;40;11;0;0;0;1;0;0;"C0270549";"3783594";"Approved"
"DB00404";"3791056";"TRUE";14;2;24;2;0;0;2;4;38;56;76;99;12;6;1;14;1;6;4;0;12;6;3;2;9;1;11;2;1;4;0;4;2;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;4;9;114;6;32;12;0;0;0;1;0;0;"C0030319";"2232403";"Approved"
"DB00405";"304510";"FALSE";1;0;0;0;1;0;0;1;0;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;0;0;0;0;0;0;0;0;0;"C0343065";"4616449";"Approved"
"DB00405";"304510";"FALSE";0;0;0;0;0;0;0;1;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;"C0035460";"2223086";"Approved"
"DB00405";"304510";"FALSE";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"C0392171";"4613480";"Approved"
"DB00405";"304510";"FALSE";0;0;0;0;0;0;0;1;0;5;5;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;0;0;0;0;0;0;0;0;0;"C0018621";"347836";"Approved"
"DB00405";"304510";"FALSE";0;0;0;0;0;0;0;2;0;3;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;"C0009766";"2334966";"Approved"
"DB00405";"304510";"TRUE";1;0;0;0;0;0;0;1;0;5;5;7;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;8;1;0;0;0;0;0;0;0;0;"C0033774";"2198128";"Approved"
"DB00405";"304510";"FALSE";1;0;0;0;0;0;0;1;0;4;4;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;6;3;0;0;0;0;0;0;0;0;"C0042109";"1195459";"Approved"
"DB00405";"304510";"FALSE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"C2607914";"3561771";"Approved"
"DB00406";"3792207";"TRUE";5;1;3;0;0;0;1;0;1;8;3;9;0;1;0;4;0;3;0;2;0;1;1;1;1;0;4;0;2;0;0;0;0;1;0;2;2;0;1;0;0;0;0;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;16;1;8;8;1;0;0;0;0;0;"C0700345";"2315092";"Approved"
"DB00408";"65978";"TRUE";15;6;22;1;3;2;5;5;29;31;32;41;4;38;1;17;1;7;6;0;0;5;2;1;2;1;7;1;2;1;3;0;0;2;0;0;1;0;0;0;1;1;1;0;3;0;2;1;0;3;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;12;8;59;38;14;8;0;0;0;0;0;0;"C0036341";"312675";"Approved"
"DB00408";"65978";"TRUE";14;4;20;0;1;2;4;2;17;28;22;30;4;23;1;11;1;6;4;0;0;5;2;1;2;1;4;1;3;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;3;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;6;6;42;23;15;4;0;0;0;0;0;0;"C0005586";"2008553";"Approved"
"DB00410";"2194247";"TRUE";12;2;2;0;0;0;0;0;0;12;7;5;0;1;0;1;1;1;0;0;0;1;3;2;1;1;4;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;7;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;19;1;17;4;0;0;0;0;0;0;"C0021099";"2157510";"Approved"
"DB00411";"2182187";"TRUE";14;6;23;1;1;4;7;6;1;33;15;39;4;12;0;14;1;11;0;1;9;1;5;2;1;1;5;1;6;1;1;6;0;2;1;3;1;2;1;1;0;0;1;0;2;0;3;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;9;6;56;13;20;9;2;2;1;1;0;0;"C0017612";"419779";"Approved"
"DB00413";"892287";"TRUE";22;2;32;1;0;3;2;14;10;22;27;37;3;7;0;9;0;4;2;0;0;2;3;2;6;0;9;1;1;2;0;0;0;0;0;5;0;1;1;0;0;1;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;4;7;45;7;18;15;1;1;0;0;0;0;"C0035258";"658586";"Approved"
"DB00413";"892287";"TRUE";31;8;66;4;3;7;8;30;35;44;42;55;6;18;5;30;1;23;7;2;1;2;3;2;7;0;12;2;10;2;1;0;0;3;0;5;4;3;1;5;0;1;3;1;6;2;1;1;1;1;3;1;0;0;0;0;0;1;0;0;4;0;0;0;0;0;1;0;3;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;19;21;96;18;29;24;1;1;0;0;0;0;"C0030567";"811482";"Approved"
"DB00415";"1319863";"TRUE";56;9;28;1;2;4;1;6;0;48;48;20;0;3;0;6;0;3;0;1;0;3;6;1;2;1;19;3;7;2;1;1;0;9;1;2;0;1;0;0;1;1;1;48;2;1;7;0;0;1;1;0;1;0;2;1;0;0;0;0;3;0;0;1;7;0;1;0;2;2;0;17;2;0;5;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;6;8;79;3;49;20;1;2;2;0;0;0;"C0271429";"4654372";"Approved"
"DB00415";"1319863";"FALSE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;"C0275555";"4640604";"Approved"
